field_slug                    , field_name                      , occupation_code, occupation_title                                                                                    , score, keywords                                                                                                                                                                                                                                                               , sample_programs
environmental-sciences        , Environmental Sciences          , 19-2042.00     , "Geoscientists, Except Hydrologists and Geographers"                                                , 4.000, environmental energy sustainable climate change systems community development environment sciences renewable physics lands earth resource conservation chemistry disaster preparedness environmentaltechnology horticulture landscaping utilization sustainability arid, BACHELOR OF ENVIRONMENTAL SCIENCE | BACHELOR OF SCIENCE (ENVIRONMENTAL HEALTH) | BACHELOR OF SCIENCE ( SUSTAINABLE ENERGY & CLIMATE CHANGE SYSTEMS) | BACHELOR OF ENVIRONMENTAL STUDIES (COMMUNITY DEVELOPMENT) | BACHELOR OF ENVIRONMENTAL STUDIES | BACHELOR OF ENVIRONMENTAL STUDIES (EARTH SCIENCES) | BACHELOR OF ENVIRONMENTAL STUDIES (ENVIRONMENTAL RESOURCE CONSERVATION) | BACHELOR OF SCIENCE ( ENVIRONMENTAL CHEMISTRY) | BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT AND ENVIRONMENT) | BACHELOR OF SCIENCE (DISASTER PREPAREDNESS AND ENVIRONMENTALTECHNOLOGY)
environmental-sciences        , Environmental Sciences          , 21-1091.00     , Health Education Specialists                                                                        , 4.000, environmental energy sustainable climate change systems community development environment sciences renewable physics lands earth resource conservation chemistry disaster preparedness environmentaltechnology horticulture landscaping utilization sustainability arid, BACHELOR OF ENVIRONMENTAL SCIENCE | BACHELOR OF SCIENCE (ENVIRONMENTAL HEALTH) | BACHELOR OF SCIENCE ( SUSTAINABLE ENERGY & CLIMATE CHANGE SYSTEMS) | BACHELOR OF ENVIRONMENTAL STUDIES (COMMUNITY DEVELOPMENT) | BACHELOR OF ENVIRONMENTAL STUDIES | BACHELOR OF ENVIRONMENTAL STUDIES (EARTH SCIENCES) | BACHELOR OF ENVIRONMENTAL STUDIES (ENVIRONMENTAL RESOURCE CONSERVATION) | BACHELOR OF SCIENCE ( ENVIRONMENTAL CHEMISTRY) | BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT AND ENVIRONMENT) | BACHELOR OF SCIENCE (DISASTER PREPAREDNESS AND ENVIRONMENTALTECHNOLOGY)
environmental-sciences        , Environmental Sciences          , 25-1051.00     , "Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary"                            , 4.000, environmental energy sustainable climate change systems community development environment sciences renewable physics lands earth resource conservation chemistry disaster preparedness environmentaltechnology horticulture landscaping utilization sustainability arid, BACHELOR OF ENVIRONMENTAL SCIENCE | BACHELOR OF SCIENCE (ENVIRONMENTAL HEALTH) | BACHELOR OF SCIENCE ( SUSTAINABLE ENERGY & CLIMATE CHANGE SYSTEMS) | BACHELOR OF ENVIRONMENTAL STUDIES (COMMUNITY DEVELOPMENT) | BACHELOR OF ENVIRONMENTAL STUDIES | BACHELOR OF ENVIRONMENTAL STUDIES (EARTH SCIENCES) | BACHELOR OF ENVIRONMENTAL STUDIES (ENVIRONMENTAL RESOURCE CONSERVATION) | BACHELOR OF SCIENCE ( ENVIRONMENTAL CHEMISTRY) | BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT AND ENVIRONMENT) | BACHELOR OF SCIENCE (DISASTER PREPAREDNESS AND ENVIRONMENTALTECHNOLOGY)
environmental-sciences        , Environmental Sciences          , 11-9161.00     , Emergency Management Directors                                                                      , 3.000, environmental energy sustainable climate change systems community development environment sciences renewable physics lands earth resource conservation chemistry disaster preparedness environmentaltechnology horticulture landscaping utilization sustainability arid, BACHELOR OF ENVIRONMENTAL SCIENCE | BACHELOR OF SCIENCE (ENVIRONMENTAL HEALTH) | BACHELOR OF SCIENCE ( SUSTAINABLE ENERGY & CLIMATE CHANGE SYSTEMS) | BACHELOR OF ENVIRONMENTAL STUDIES (COMMUNITY DEVELOPMENT) | BACHELOR OF ENVIRONMENTAL STUDIES | BACHELOR OF ENVIRONMENTAL STUDIES (EARTH SCIENCES) | BACHELOR OF ENVIRONMENTAL STUDIES (ENVIRONMENTAL RESOURCE CONSERVATION) | BACHELOR OF SCIENCE ( ENVIRONMENTAL CHEMISTRY) | BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT AND ENVIRONMENT) | BACHELOR OF SCIENCE (DISASTER PREPAREDNESS AND ENVIRONMENTALTECHNOLOGY)
environmental-sciences        , Environmental Sciences          , 17-2031.00     , Bioengineers and Biomedical Engineers                                                               , 3.000, environmental energy sustainable climate change systems community development environment sciences renewable physics lands earth resource conservation chemistry disaster preparedness environmentaltechnology horticulture landscaping utilization sustainability arid, BACHELOR OF ENVIRONMENTAL SCIENCE | BACHELOR OF SCIENCE (ENVIRONMENTAL HEALTH) | BACHELOR OF SCIENCE ( SUSTAINABLE ENERGY & CLIMATE CHANGE SYSTEMS) | BACHELOR OF ENVIRONMENTAL STUDIES (COMMUNITY DEVELOPMENT) | BACHELOR OF ENVIRONMENTAL STUDIES | BACHELOR OF ENVIRONMENTAL STUDIES (EARTH SCIENCES) | BACHELOR OF ENVIRONMENTAL STUDIES (ENVIRONMENTAL RESOURCE CONSERVATION) | BACHELOR OF SCIENCE ( ENVIRONMENTAL CHEMISTRY) | BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT AND ENVIRONMENT) | BACHELOR OF SCIENCE (DISASTER PREPAREDNESS AND ENVIRONMENTALTECHNOLOGY)
environmental-sciences        , Environmental Sciences          , 17-2051.02     , Water/Wastewater Engineers                                                                          , 3.000, environmental energy sustainable climate change systems community development environment sciences renewable physics lands earth resource conservation chemistry disaster preparedness environmentaltechnology horticulture landscaping utilization sustainability arid, BACHELOR OF ENVIRONMENTAL SCIENCE | BACHELOR OF SCIENCE (ENVIRONMENTAL HEALTH) | BACHELOR OF SCIENCE ( SUSTAINABLE ENERGY & CLIMATE CHANGE SYSTEMS) | BACHELOR OF ENVIRONMENTAL STUDIES (COMMUNITY DEVELOPMENT) | BACHELOR OF ENVIRONMENTAL STUDIES | BACHELOR OF ENVIRONMENTAL STUDIES (EARTH SCIENCES) | BACHELOR OF ENVIRONMENTAL STUDIES (ENVIRONMENTAL RESOURCE CONSERVATION) | BACHELOR OF SCIENCE ( ENVIRONMENTAL CHEMISTRY) | BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT AND ENVIRONMENT) | BACHELOR OF SCIENCE (DISASTER PREPAREDNESS AND ENVIRONMENTALTECHNOLOGY)
environmental-sciences        , Environmental Sciences          , 17-2199.11     , Solar Energy Systems Engineers                                                                      , 3.000, environmental energy sustainable climate change systems community development environment sciences renewable physics lands earth resource conservation chemistry disaster preparedness environmentaltechnology horticulture landscaping utilization sustainability arid, BACHELOR OF ENVIRONMENTAL SCIENCE | BACHELOR OF SCIENCE (ENVIRONMENTAL HEALTH) | BACHELOR OF SCIENCE ( SUSTAINABLE ENERGY & CLIMATE CHANGE SYSTEMS) | BACHELOR OF ENVIRONMENTAL STUDIES (COMMUNITY DEVELOPMENT) | BACHELOR OF ENVIRONMENTAL STUDIES | BACHELOR OF ENVIRONMENTAL STUDIES (EARTH SCIENCES) | BACHELOR OF ENVIRONMENTAL STUDIES (ENVIRONMENTAL RESOURCE CONSERVATION) | BACHELOR OF SCIENCE ( ENVIRONMENTAL CHEMISTRY) | BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT AND ENVIRONMENT) | BACHELOR OF SCIENCE (DISASTER PREPAREDNESS AND ENVIRONMENTALTECHNOLOGY)
environmental-sciences        , Environmental Sciences          , 17-3025.00     , Environmental Engineering Technologists and Technicians                                             , 3.000, environmental energy sustainable climate change systems community development environment sciences renewable physics lands earth resource conservation chemistry disaster preparedness environmentaltechnology horticulture landscaping utilization sustainability arid, BACHELOR OF ENVIRONMENTAL SCIENCE | BACHELOR OF SCIENCE (ENVIRONMENTAL HEALTH) | BACHELOR OF SCIENCE ( SUSTAINABLE ENERGY & CLIMATE CHANGE SYSTEMS) | BACHELOR OF ENVIRONMENTAL STUDIES (COMMUNITY DEVELOPMENT) | BACHELOR OF ENVIRONMENTAL STUDIES | BACHELOR OF ENVIRONMENTAL STUDIES (EARTH SCIENCES) | BACHELOR OF ENVIRONMENTAL STUDIES (ENVIRONMENTAL RESOURCE CONSERVATION) | BACHELOR OF SCIENCE ( ENVIRONMENTAL CHEMISTRY) | BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT AND ENVIRONMENT) | BACHELOR OF SCIENCE (DISASTER PREPAREDNESS AND ENVIRONMENTALTECHNOLOGY)
environmental-sciences        , Environmental Sciences          , 19-2041.01     , Climate Change Policy Analysts                                                                      , 3.000, environmental energy sustainable climate change systems community development environment sciences renewable physics lands earth resource conservation chemistry disaster preparedness environmentaltechnology horticulture landscaping utilization sustainability arid, BACHELOR OF ENVIRONMENTAL SCIENCE | BACHELOR OF SCIENCE (ENVIRONMENTAL HEALTH) | BACHELOR OF SCIENCE ( SUSTAINABLE ENERGY & CLIMATE CHANGE SYSTEMS) | BACHELOR OF ENVIRONMENTAL STUDIES (COMMUNITY DEVELOPMENT) | BACHELOR OF ENVIRONMENTAL STUDIES | BACHELOR OF ENVIRONMENTAL STUDIES (EARTH SCIENCES) | BACHELOR OF ENVIRONMENTAL STUDIES (ENVIRONMENTAL RESOURCE CONSERVATION) | BACHELOR OF SCIENCE ( ENVIRONMENTAL CHEMISTRY) | BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT AND ENVIRONMENT) | BACHELOR OF SCIENCE (DISASTER PREPAREDNESS AND ENVIRONMENTALTECHNOLOGY)
environmental-sciences        , Environmental Sciences          , 19-4071.00     , Forest and Conservation Technicians                                                                 , 3.000, environmental energy sustainable climate change systems community development environment sciences renewable physics lands earth resource conservation chemistry disaster preparedness environmentaltechnology horticulture landscaping utilization sustainability arid, BACHELOR OF ENVIRONMENTAL SCIENCE | BACHELOR OF SCIENCE (ENVIRONMENTAL HEALTH) | BACHELOR OF SCIENCE ( SUSTAINABLE ENERGY & CLIMATE CHANGE SYSTEMS) | BACHELOR OF ENVIRONMENTAL STUDIES (COMMUNITY DEVELOPMENT) | BACHELOR OF ENVIRONMENTAL STUDIES | BACHELOR OF ENVIRONMENTAL STUDIES (EARTH SCIENCES) | BACHELOR OF ENVIRONMENTAL STUDIES (ENVIRONMENTAL RESOURCE CONSERVATION) | BACHELOR OF SCIENCE ( ENVIRONMENTAL CHEMISTRY) | BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT AND ENVIRONMENT) | BACHELOR OF SCIENCE (DISASTER PREPAREDNESS AND ENVIRONMENTALTECHNOLOGY)
environmental-sciences        , Environmental Sciences          , 25-1031.00     , "Architecture Teachers, Postsecondary"                                                              , 3.000, environmental energy sustainable climate change systems community development environment sciences renewable physics lands earth resource conservation chemistry disaster preparedness environmentaltechnology horticulture landscaping utilization sustainability arid, BACHELOR OF ENVIRONMENTAL SCIENCE | BACHELOR OF SCIENCE (ENVIRONMENTAL HEALTH) | BACHELOR OF SCIENCE ( SUSTAINABLE ENERGY & CLIMATE CHANGE SYSTEMS) | BACHELOR OF ENVIRONMENTAL STUDIES (COMMUNITY DEVELOPMENT) | BACHELOR OF ENVIRONMENTAL STUDIES | BACHELOR OF ENVIRONMENTAL STUDIES (EARTH SCIENCES) | BACHELOR OF ENVIRONMENTAL STUDIES (ENVIRONMENTAL RESOURCE CONSERVATION) | BACHELOR OF SCIENCE ( ENVIRONMENTAL CHEMISTRY) | BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT AND ENVIRONMENT) | BACHELOR OF SCIENCE (DISASTER PREPAREDNESS AND ENVIRONMENTALTECHNOLOGY)
environmental-sciences        , Environmental Sciences          , 11-9021.00     , Construction Managers                                                                               , 2.000, environmental energy sustainable climate change systems community development environment sciences renewable physics lands earth resource conservation chemistry disaster preparedness environmentaltechnology horticulture landscaping utilization sustainability arid, BACHELOR OF ENVIRONMENTAL SCIENCE | BACHELOR OF SCIENCE (ENVIRONMENTAL HEALTH) | BACHELOR OF SCIENCE ( SUSTAINABLE ENERGY & CLIMATE CHANGE SYSTEMS) | BACHELOR OF ENVIRONMENTAL STUDIES (COMMUNITY DEVELOPMENT) | BACHELOR OF ENVIRONMENTAL STUDIES | BACHELOR OF ENVIRONMENTAL STUDIES (EARTH SCIENCES) | BACHELOR OF ENVIRONMENTAL STUDIES (ENVIRONMENTAL RESOURCE CONSERVATION) | BACHELOR OF SCIENCE ( ENVIRONMENTAL CHEMISTRY) | BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT AND ENVIRONMENT) | BACHELOR OF SCIENCE (DISASTER PREPAREDNESS AND ENVIRONMENTALTECHNOLOGY)
environmental-sciences        , Environmental Sciences          , 11-9121.00     , Natural Sciences Managers                                                                           , 2.000, environmental energy sustainable climate change systems community development environment sciences renewable physics lands earth resource conservation chemistry disaster preparedness environmentaltechnology horticulture landscaping utilization sustainability arid, BACHELOR OF ENVIRONMENTAL SCIENCE | BACHELOR OF SCIENCE (ENVIRONMENTAL HEALTH) | BACHELOR OF SCIENCE ( SUSTAINABLE ENERGY & CLIMATE CHANGE SYSTEMS) | BACHELOR OF ENVIRONMENTAL STUDIES (COMMUNITY DEVELOPMENT) | BACHELOR OF ENVIRONMENTAL STUDIES | BACHELOR OF ENVIRONMENTAL STUDIES (EARTH SCIENCES) | BACHELOR OF ENVIRONMENTAL STUDIES (ENVIRONMENTAL RESOURCE CONSERVATION) | BACHELOR OF SCIENCE ( ENVIRONMENTAL CHEMISTRY) | BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT AND ENVIRONMENT) | BACHELOR OF SCIENCE (DISASTER PREPAREDNESS AND ENVIRONMENTALTECHNOLOGY)
environmental-sciences        , Environmental Sciences          , 13-1041.01     , Environmental Compliance Inspectors                                                                 , 2.000, environmental energy sustainable climate change systems community development environment sciences renewable physics lands earth resource conservation chemistry disaster preparedness environmentaltechnology horticulture landscaping utilization sustainability arid, BACHELOR OF ENVIRONMENTAL SCIENCE | BACHELOR OF SCIENCE (ENVIRONMENTAL HEALTH) | BACHELOR OF SCIENCE ( SUSTAINABLE ENERGY & CLIMATE CHANGE SYSTEMS) | BACHELOR OF ENVIRONMENTAL STUDIES (COMMUNITY DEVELOPMENT) | BACHELOR OF ENVIRONMENTAL STUDIES | BACHELOR OF ENVIRONMENTAL STUDIES (EARTH SCIENCES) | BACHELOR OF ENVIRONMENTAL STUDIES (ENVIRONMENTAL RESOURCE CONSERVATION) | BACHELOR OF SCIENCE ( ENVIRONMENTAL CHEMISTRY) | BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT AND ENVIRONMENT) | BACHELOR OF SCIENCE (DISASTER PREPAREDNESS AND ENVIRONMENTALTECHNOLOGY)
environmental-sciences        , Environmental Sciences          , 15-1211.01     , Health Informatics Specialists                                                                      , 2.000, environmental energy sustainable climate change systems community development environment sciences renewable physics lands earth resource conservation chemistry disaster preparedness environmentaltechnology horticulture landscaping utilization sustainability arid, BACHELOR OF ENVIRONMENTAL SCIENCE | BACHELOR OF SCIENCE (ENVIRONMENTAL HEALTH) | BACHELOR OF SCIENCE ( SUSTAINABLE ENERGY & CLIMATE CHANGE SYSTEMS) | BACHELOR OF ENVIRONMENTAL STUDIES (COMMUNITY DEVELOPMENT) | BACHELOR OF ENVIRONMENTAL STUDIES | BACHELOR OF ENVIRONMENTAL STUDIES (EARTH SCIENCES) | BACHELOR OF ENVIRONMENTAL STUDIES (ENVIRONMENTAL RESOURCE CONSERVATION) | BACHELOR OF SCIENCE ( ENVIRONMENTAL CHEMISTRY) | BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT AND ENVIRONMENT) | BACHELOR OF SCIENCE (DISASTER PREPAREDNESS AND ENVIRONMENTALTECHNOLOGY)
environmental-sciences        , Environmental Sciences          , 15-1242.00     , Database Administrators                                                                             , 2.000, environmental energy sustainable climate change systems community development environment sciences renewable physics lands earth resource conservation chemistry disaster preparedness environmentaltechnology horticulture landscaping utilization sustainability arid, BACHELOR OF ENVIRONMENTAL SCIENCE | BACHELOR OF SCIENCE (ENVIRONMENTAL HEALTH) | BACHELOR OF SCIENCE ( SUSTAINABLE ENERGY & CLIMATE CHANGE SYSTEMS) | BACHELOR OF ENVIRONMENTAL STUDIES (COMMUNITY DEVELOPMENT) | BACHELOR OF ENVIRONMENTAL STUDIES | BACHELOR OF ENVIRONMENTAL STUDIES (EARTH SCIENCES) | BACHELOR OF ENVIRONMENTAL STUDIES (ENVIRONMENTAL RESOURCE CONSERVATION) | BACHELOR OF SCIENCE ( ENVIRONMENTAL CHEMISTRY) | BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT AND ENVIRONMENT) | BACHELOR OF SCIENCE (DISASTER PREPAREDNESS AND ENVIRONMENTALTECHNOLOGY)
environmental-sciences        , Environmental Sciences          , 15-1244.00     , Network and Computer Systems Administrators                                                         , 2.000, environmental energy sustainable climate change systems community development environment sciences renewable physics lands earth resource conservation chemistry disaster preparedness environmentaltechnology horticulture landscaping utilization sustainability arid, BACHELOR OF ENVIRONMENTAL SCIENCE | BACHELOR OF SCIENCE (ENVIRONMENTAL HEALTH) | BACHELOR OF SCIENCE ( SUSTAINABLE ENERGY & CLIMATE CHANGE SYSTEMS) | BACHELOR OF ENVIRONMENTAL STUDIES (COMMUNITY DEVELOPMENT) | BACHELOR OF ENVIRONMENTAL STUDIES | BACHELOR OF ENVIRONMENTAL STUDIES (EARTH SCIENCES) | BACHELOR OF ENVIRONMENTAL STUDIES (ENVIRONMENTAL RESOURCE CONSERVATION) | BACHELOR OF SCIENCE ( ENVIRONMENTAL CHEMISTRY) | BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT AND ENVIRONMENT) | BACHELOR OF SCIENCE (DISASTER PREPAREDNESS AND ENVIRONMENTALTECHNOLOGY)
environmental-sciences        , Environmental Sciences          , 15-1252.00     , Software Developers                                                                                 , 2.000, environmental energy sustainable climate change systems community development environment sciences renewable physics lands earth resource conservation chemistry disaster preparedness environmentaltechnology horticulture landscaping utilization sustainability arid, BACHELOR OF ENVIRONMENTAL SCIENCE | BACHELOR OF SCIENCE (ENVIRONMENTAL HEALTH) | BACHELOR OF SCIENCE ( SUSTAINABLE ENERGY & CLIMATE CHANGE SYSTEMS) | BACHELOR OF ENVIRONMENTAL STUDIES (COMMUNITY DEVELOPMENT) | BACHELOR OF ENVIRONMENTAL STUDIES | BACHELOR OF ENVIRONMENTAL STUDIES (EARTH SCIENCES) | BACHELOR OF ENVIRONMENTAL STUDIES (ENVIRONMENTAL RESOURCE CONSERVATION) | BACHELOR OF SCIENCE ( ENVIRONMENTAL CHEMISTRY) | BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT AND ENVIRONMENT) | BACHELOR OF SCIENCE (DISASTER PREPAREDNESS AND ENVIRONMENTALTECHNOLOGY)
finance-accounting            , Finance & Accounting            , 11-9121.00     , Natural Sciences Managers                                                                           , 2.000, finance accounting statistics mathematics                                                                                                                                                                                                                              , BACHELOR OF SCIENCE (FINANCE) | BACHELOR OF SCIENCE IN ACCOUNTING | BACHELOR OF SCIENCE IN FINANCE AND STATISTICS | BACHELOR OF SCIENCE IN MATHEMATICS AND FINANCE
finance-accounting            , Finance & Accounting            , 25-1011.00     , "Business Teachers, Postsecondary"                                                                  , 2.000, finance accounting statistics mathematics                                                                                                                                                                                                                              , BACHELOR OF SCIENCE (FINANCE) | BACHELOR OF SCIENCE IN ACCOUNTING | BACHELOR OF SCIENCE IN FINANCE AND STATISTICS | BACHELOR OF SCIENCE IN MATHEMATICS AND FINANCE
health-sciences               , Health Sciences                 , 19-1042.00     , "Medical Scientists, Except Epidemiologists"                                                        , 4.000, health nursing nutrition dietetics laboratory medical clinical food human occupational safety radiography applied animal sciences midwifery reproductive cosmetology beauty                                                                                            , "BACHELOR OF SCIENCE (NURSING, WITH IT) | BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY) | BACHELOR OF SCIENCE CLINICAL MEDICINE | BACHELOR OF SCIENCE (FOOD NUTRITION & DIETETICS) | BACHELOR OF SCIENCE (HUMAN NUTRITION AND DIETETICS) | BACHELOR OF SCIENCE IN NUTRITION AND DIETETICS | BACHELOR OF SCIENCE (OCCUPATIONAL HEALTH & SAFETY) | BACHELOR OF RADIOGRAPHY | BACHELOR OF SCIENCE IN APPLIED ANIMAL LABORATORY SCIENCE | BACHELOR OF SCIENCE IN LABORATORY SCIENCES"
health-sciences               , Health Sciences                 , 19-1012.00     , Food Scientists and Technologists                                                                   , 3.000, health nursing nutrition dietetics laboratory medical clinical food human occupational safety radiography applied animal sciences midwifery reproductive cosmetology beauty                                                                                            , "BACHELOR OF SCIENCE (NURSING, WITH IT) | BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY) | BACHELOR OF SCIENCE CLINICAL MEDICINE | BACHELOR OF SCIENCE (FOOD NUTRITION & DIETETICS) | BACHELOR OF SCIENCE (HUMAN NUTRITION AND DIETETICS) | BACHELOR OF SCIENCE IN NUTRITION AND DIETETICS | BACHELOR OF SCIENCE (OCCUPATIONAL HEALTH & SAFETY) | BACHELOR OF RADIOGRAPHY | BACHELOR OF SCIENCE IN APPLIED ANIMAL LABORATORY SCIENCE | BACHELOR OF SCIENCE IN LABORATORY SCIENCES"
health-sciences               , Health Sciences                 , 19-4012.00     , Agricultural Technicians                                                                            , 3.000, health nursing nutrition dietetics laboratory medical clinical food human occupational safety radiography applied animal sciences midwifery reproductive cosmetology beauty                                                                                            , "BACHELOR OF SCIENCE (NURSING, WITH IT) | BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY) | BACHELOR OF SCIENCE CLINICAL MEDICINE | BACHELOR OF SCIENCE (FOOD NUTRITION & DIETETICS) | BACHELOR OF SCIENCE (HUMAN NUTRITION AND DIETETICS) | BACHELOR OF SCIENCE IN NUTRITION AND DIETETICS | BACHELOR OF SCIENCE (OCCUPATIONAL HEALTH & SAFETY) | BACHELOR OF RADIOGRAPHY | BACHELOR OF SCIENCE IN APPLIED ANIMAL LABORATORY SCIENCE | BACHELOR OF SCIENCE IN LABORATORY SCIENCES"
health-sciences               , Health Sciences                 , 19-4021.00     , Biological Technicians                                                                              , 3.000, health nursing nutrition dietetics laboratory medical clinical food human occupational safety radiography applied animal sciences midwifery reproductive cosmetology beauty                                                                                            , "BACHELOR OF SCIENCE (NURSING, WITH IT) | BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY) | BACHELOR OF SCIENCE CLINICAL MEDICINE | BACHELOR OF SCIENCE (FOOD NUTRITION & DIETETICS) | BACHELOR OF SCIENCE (HUMAN NUTRITION AND DIETETICS) | BACHELOR OF SCIENCE IN NUTRITION AND DIETETICS | BACHELOR OF SCIENCE (OCCUPATIONAL HEALTH & SAFETY) | BACHELOR OF RADIOGRAPHY | BACHELOR OF SCIENCE IN APPLIED ANIMAL LABORATORY SCIENCE | BACHELOR OF SCIENCE IN LABORATORY SCIENCES"
health-sciences               , Health Sciences                 , 19-5011.00     , Occupational Health and Safety Specialists                                                          , 3.000, health nursing nutrition dietetics laboratory medical clinical food human occupational safety radiography applied animal sciences midwifery reproductive cosmetology beauty                                                                                            , "BACHELOR OF SCIENCE (NURSING, WITH IT) | BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY) | BACHELOR OF SCIENCE CLINICAL MEDICINE | BACHELOR OF SCIENCE (FOOD NUTRITION & DIETETICS) | BACHELOR OF SCIENCE (HUMAN NUTRITION AND DIETETICS) | BACHELOR OF SCIENCE IN NUTRITION AND DIETETICS | BACHELOR OF SCIENCE (OCCUPATIONAL HEALTH & SAFETY) | BACHELOR OF RADIOGRAPHY | BACHELOR OF SCIENCE IN APPLIED ANIMAL LABORATORY SCIENCE | BACHELOR OF SCIENCE IN LABORATORY SCIENCES"
health-sciences               , Health Sciences                 , 19-5012.00     , Occupational Health and Safety Technicians                                                          , 3.000, health nursing nutrition dietetics laboratory medical clinical food human occupational safety radiography applied animal sciences midwifery reproductive cosmetology beauty                                                                                            , "BACHELOR OF SCIENCE (NURSING, WITH IT) | BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY) | BACHELOR OF SCIENCE CLINICAL MEDICINE | BACHELOR OF SCIENCE (FOOD NUTRITION & DIETETICS) | BACHELOR OF SCIENCE (HUMAN NUTRITION AND DIETETICS) | BACHELOR OF SCIENCE IN NUTRITION AND DIETETICS | BACHELOR OF SCIENCE (OCCUPATIONAL HEALTH & SAFETY) | BACHELOR OF RADIOGRAPHY | BACHELOR OF SCIENCE IN APPLIED ANIMAL LABORATORY SCIENCE | BACHELOR OF SCIENCE IN LABORATORY SCIENCES"
health-sciences               , Health Sciences                 , 25-9021.00     , Farm and Home Management Educators                                                                  , 3.000, health nursing nutrition dietetics laboratory medical clinical food human occupational safety radiography applied animal sciences midwifery reproductive cosmetology beauty                                                                                            , "BACHELOR OF SCIENCE (NURSING, WITH IT) | BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY) | BACHELOR OF SCIENCE CLINICAL MEDICINE | BACHELOR OF SCIENCE (FOOD NUTRITION & DIETETICS) | BACHELOR OF SCIENCE (HUMAN NUTRITION AND DIETETICS) | BACHELOR OF SCIENCE IN NUTRITION AND DIETETICS | BACHELOR OF SCIENCE (OCCUPATIONAL HEALTH & SAFETY) | BACHELOR OF RADIOGRAPHY | BACHELOR OF SCIENCE IN APPLIED ANIMAL LABORATORY SCIENCE | BACHELOR OF SCIENCE IN LABORATORY SCIENCES"
health-sciences               , Health Sciences                 , 29-1031.00     , Dietitians and Nutritionists                                                                        , 3.000, health nursing nutrition dietetics laboratory medical clinical food human occupational safety radiography applied animal sciences midwifery reproductive cosmetology beauty                                                                                            , "BACHELOR OF SCIENCE (NURSING, WITH IT) | BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY) | BACHELOR OF SCIENCE CLINICAL MEDICINE | BACHELOR OF SCIENCE (FOOD NUTRITION & DIETETICS) | BACHELOR OF SCIENCE (HUMAN NUTRITION AND DIETETICS) | BACHELOR OF SCIENCE IN NUTRITION AND DIETETICS | BACHELOR OF SCIENCE (OCCUPATIONAL HEALTH & SAFETY) | BACHELOR OF RADIOGRAPHY | BACHELOR OF SCIENCE IN APPLIED ANIMAL LABORATORY SCIENCE | BACHELOR OF SCIENCE IN LABORATORY SCIENCES"
health-sciences               , Health Sciences                 , 29-1141.00     , Registered Nurses                                                                                   , 3.000, health nursing nutrition dietetics laboratory medical clinical food human occupational safety radiography applied animal sciences midwifery reproductive cosmetology beauty                                                                                            , "BACHELOR OF SCIENCE (NURSING, WITH IT) | BACHELOR OF SCIENCE (MEDICAL LABORATORY SCIENCE & TECHNOLOGY) | BACHELOR OF SCIENCE CLINICAL MEDICINE | BACHELOR OF SCIENCE (FOOD NUTRITION & DIETETICS) | BACHELOR OF SCIENCE (HUMAN NUTRITION AND DIETETICS) | BACHELOR OF SCIENCE IN NUTRITION AND DIETETICS | BACHELOR OF SCIENCE (OCCUPATIONAL HEALTH & SAFETY) | BACHELOR OF RADIOGRAPHY | BACHELOR OF SCIENCE IN APPLIED ANIMAL LABORATORY SCIENCE | BACHELOR OF SCIENCE IN LABORATORY SCIENCES"
